Date,Time,NOx(GT),PT08.S1(CO)
2004-04-06,05:00:00,73.0,979.5
2004-04-06,06:00:00,164.0,1236.25
2004-04-06,07:00:00,329.0,1664.0
2004-04-06,08:00:00,302.0,1757.25
2004-04-06,09:00:00,256.0,1524.0
2004-04-06,10:00:00,182.0,1329.25
2004-04-06,11:00:00,105.0,1166.5
2004-04-06,12:00:00,136.0,1368.75
2004-04-06,13:00:00,167.0,1283.5
2004-04-06,14:00:00,166.0,1221.25
2004-04-06,15:00:00,115.0,1096.0
2004-04-06,16:00:00,109.0,1143.0
2004-04-06,17:00:00,143.0,1251.25
2004-04-06,18:00:00,159.0,1267.5
2004-04-06,19:00:00,181.0,1314.0
2004-04-06,20:00:00,178.0,1314.75
2004-04-06,21:00:00,91.0,1094.5
2004-04-06,22:00:00,76.0,1026.5
2004-04-06,23:00:00,66.0,1011.75
2004-04-07,00:00:00,56.0,947.75
2004-04-07,01:00:00,35.0,888.5
2004-04-07,02:00:00,21.0,830.0
2004-04-07,03:00:00,-200.0,800.5
2004-04-07,04:00:00,12.0,804.25
2004-04-07,05:00:00,22.0,823.5
2004-04-07,06:00:00,55.0,999.75
2004-04-07,07:00:00,152.0,1306.5
2004-04-07,08:00:00,153.0,1286.25
2004-04-07,09:00:00,152.0,1149.75
2004-04-07,10:00:00,112.0,1086.5
2004-04-07,11:00:00,119.0,1016.0
2004-04-07,12:00:00,122.0,1028.5
2004-04-07,13:00:00,115.0,1108.75
2004-04-07,14:00:00,84.0,996.5
2004-04-07,15:00:00,146.0,1177.0
2004-04-07,16:00:00,65.0,1044.75
2004-04-07,17:00:00,120.0,1171.0
2004-04-07,18:00:00,185.0,1220.5
2004-04-07,19:00:00,157.0,1261.75
2004-04-07,20:00:00,174.0,1206.5
2004-04-07,21:00:00,62.0,955.75
2004-04-07,22:00:00,81.0,1020.25
2004-04-07,23:00:00,118.0,1107.25
2004-04-08,00:00:00,95.0,1019.5
2004-04-08,01:00:00,84.0,1051.25
2004-04-08,02:00:00,56.0,965.0
2004-04-08,03:00:00,-200.0,890.0
2004-04-08,04:00:00,43.0,822.5
2004-04-08,05:00:00,69.0,869.0
2004-04-08,06:00:00,74.0,938.75
2004-04-08,07:00:00,161.0,1274.25
2004-04-08,08:00:00,308.0,1511.5
2004-04-08,09:00:00,300.0,1435.25
2004-04-08,10:00:00,189.0,1207.25
2004-04-08,11:00:00,164.0,1222.5
2004-04-08,12:00:00,122.0,1120.5
2004-04-08,13:00:00,166.0,1176.25
2004-04-08,14:00:00,181.0,1144.0
2004-04-08,15:00:00,127.0,1136.0
2004-04-08,16:00:00,106.0,1084.75
2004-04-08,17:00:00,192.0,1297.3333333333
2004-04-08,18:00:00,241.0,1407.75
2004-04-08,19:00:00,326.0,1617.75
2004-04-08,20:00:00,232.0,1318.5
2004-04-08,21:00:00,92.0,1045.0
2004-04-08,22:00:00,95.0,1058.0
2004-04-08,23:00:00,129.0,-200.0
2004-04-09,00:00:00,154.0,-200.0
2004-04-09,01:00:00,118.0,-200.0
2004-04-09,02:00:00,69.0,-200.0
2004-04-09,03:00:00,-200.0,-200.0
2004-04-09,04:00:00,97.0,-200.0
2004-04-09,05:00:00,145.0,-200.0
2004-04-09,06:00:00,169.0,-200.0
2004-04-09,07:00:00,250.0,-200.0
2004-04-09,08:00:00,215.0,-200.0
2004-04-09,09:00:00,237.0,-200.0
2004-04-09,10:00:00,190.0,-200.0
2004-04-09,11:00:00,219.0,-200.0
2004-04-09,12:00:00,294.0,-200.0
2004-04-09,13:00:00,253.0,-200.0
2004-04-09,14:00:00,176.0,-200.0
2004-04-09,15:00:00,243.0,-200.0
2004-04-09,16:00:00,214.0,-200.0
2004-04-09,17:00:00,141.0,-200.0
2004-04-09,18:00:00,166.0,-200.0
2004-04-09,19:00:00,197.0,-200.0
2004-04-09,20:00:00,191.0,-200.0
2004-04-09,21:00:00,159.0,-200.0
2004-04-09,22:00:00,175.0,-200.0
2004-04-09,23:00:00,157.0,1176.0
2004-04-10,00:00:00,83.0,1046.5
2004-04-10,01:00:00,118.0,1115.75
2004-04-10,02:00:00,101.0,1074.25
2004-04-10,03:00:00,-200.0,922.0
2004-04-10,04:00:00,46.0,898.25
2004-04-10,05:00:00,81.0,970.25
2004-04-10,06:00:00,112.0,1072.5
2004-04-10,07:00:00,150.0,1081.25
2004-04-10,08:00:00,138.0,1158.5
2004-04-10,09:00:00,124.0,1112.0
2004-04-10,10:00:00,124.0,1111.75
2004-04-10,11:00:00,115.0,1062.5
2004-04-10,12:00:00,101.0,1032.0
2004-04-10,13:00:00,90.0,936.0
2004-04-10,14:00:00,90.0,882.5
2004-04-10,15:00:00,89.0,941.5
2004-04-10,16:00:00,92.0,942.75
2004-04-10,17:00:00,103.0,1007.0
2004-04-10,18:00:00,122.0,1037.25
2004-04-10,19:00:00,159.0,1126.5
2004-04-10,20:00:00,172.0,1123.0
2004-04-10,21:00:00,125.0,1110.0
2004-04-10,22:00:00,187.0,1247.25
2004-04-10,23:00:00,174.0,1219.75
2004-04-11,00:00:00,75.0,1028.25
2004-04-11,01:00:00,48.0,977.75
2004-04-11,02:00:00,61.0,949.0
2004-04-11,03:00:00,-200.0,909.5
2004-04-11,04:00:00,38.0,863.0
2004-04-11,05:00:00,38.0,836.25
2004-04-11,06:00:00,41.0,856.25
2004-04-11,07:00:00,51.0,887.5
2004-04-11,08:00:00,61.0,912.0
2004-04-11,09:00:00,47.0,937.5
2004-04-11,10:00:00,87.0,1052.5
2004-04-11,11:00:00,107.0,1086.75
2004-04-11,12:00:00,161.0,1153.0
2004-04-11,13:00:00,61.0,893.75
2004-04-11,14:00:00,26.0,796.5
2004-04-11,15:00:00,42.0,854.0
2004-04-11,16:00:00,55.0,891.75
2004-04-11,17:00:00,65.0,935.25
2004-04-11,18:00:00,75.0,989.25
2004-04-11,19:00:00,93.0,1062.75
2004-04-11,20:00:00,63.0,922.0
2004-04-11,21:00:00,60.0,925.25
2004-04-11,22:00:00,63.0,924.25
2004-04-11,23:00:00,66.0,913.5
2004-04-12,00:00:00,41.0,839.75
2004-04-12,01:00:00,42.0,799.25
2004-04-12,02:00:00,36.0,855.5
2004-04-12,03:00:00,-200.0,829.5
2004-04-12,04:00:00,16.0,752.5
2004-04-12,05:00:00,16.0,784.5
2004-04-12,06:00:00,33.0,834.75
2004-04-12,07:00:00,39.0,865.0
2004-04-12,08:00:00,45.0,922.25
2004-04-12,09:00:00,63.0,974.5
2004-04-12,10:00:00,71.0,1040.25
2004-04-12,11:00:00,104.0,1114.5
2004-04-12,12:00:00,85.0,1004.25
2004-04-12,13:00:00,53.0,894.75
2004-04-12,14:00:00,58.0,917.0
2004-04-12,15:00:00,89.0,1025.0
2004-04-12,16:00:00,96.0,1035.25
2004-04-12,17:00:00,88.0,1024.5
2004-04-12,18:00:00,100.0,1040.25
2004-04-12,19:00:00,127.0,1069.75
2004-04-12,20:00:00,88.0,963.75
2004-04-12,21:00:00,66.0,904.25
2004-04-12,22:00:00,61.0,913.25
2004-04-12,23:00:00,54.0,914.0
2004-04-13,00:00:00,46.0,893.0
2004-04-13,01:00:00,25.0,844.25
2004-04-13,02:00:00,18.0,836.5
2004-04-13,03:00:00,-200.0,868.25
2004-04-13,04:00:00,21.0,824.75
2004-04-13,05:00:00,76.0,955.5
2004-04-13,06:00:00,149.0,1124.25
2004-04-13,07:00:00,328.0,1496.25
2004-04-13,08:00:00,282.0,1451.75
2004-04-13,09:00:00,206.0,1172.0
2004-04-13,10:00:00,133.0,1019.5
2004-04-13,11:00:00,137.0,1044.0
2004-04-13,12:00:00,116.0,1019.75
2004-04-13,13:00:00,112.0,1009.25
2004-04-13,14:00:00,128.0,1073.0
2004-04-13,15:00:00,145.0,1098.0
2004-04-13,16:00:00,110.0,1060.75
2004-04-13,17:00:00,184.0,1288.75
2004-04-13,18:00:00,243.0,1441.5
2004-04-13,19:00:00,259.0,1479.0
2004-04-13,20:00:00,205.0,1266.0
2004-04-13,21:00:00,144.0,1149.0
2004-04-13,22:00:00,152.0,1167.5
2004-04-13,23:00:00,108.0,1078.5
2004-04-14,00:00:00,64.0,1047.3333333333
2004-04-14,01:00:00,73.0,935.5
2004-04-14,02:00:00,47.0,900.0
2004-04-14,03:00:00,-200.0,839.25
2004-04-14,04:00:00,45.0,839.5
2004-04-14,05:00:00,79.0,904.5
2004-04-14,06:00:00,113.0,1078.5
2004-04-14,07:00:00,263.0,1416.75
2004-04-14,08:00:00,275.0,1529.25
2004-04-14,09:00:00,263.0,1397.25
2004-04-14,10:00:00,183.0,1214.25
2004-04-14,11:00:00,147.0,1109.25
2004-04-14,12:00:00,132.0,1122.0
2004-04-14,13:00:00,-200.0,1093.75
2004-04-14,14:00:00,-200.0,1164.0
2004-04-14,15:00:00,-200.0,1188.25
2004-04-14,16:00:00,-200.0,1098.25
2004-04-14,17:00:00,-200.0,1180.25
2004-04-14,18:00:00,-200.0,1195.0
2004-04-14,19:00:00,-200.0,1234.0
2004-04-14,20:00:00,-200.0,1425.0
2004-04-14,21:00:00,-200.0,1319.5
2004-04-14,22:00:00,-200.0,1157.75
2004-04-14,23:00:00,-200.0,1060.25
2004-04-15,00:00:00,-200.0,1036.0
2004-04-15,01:00:00,-200.0,942.75
2004-04-15,02:00:00,-200.0,899.25
2004-04-15,03:00:00,-200.0,889.25
2004-04-15,04:00:00,-200.0,846.75
2004-04-15,05:00:00,-200.0,917.75
2004-04-15,06:00:00,-200.0,1105.0
2004-04-15,07:00:00,-200.0,1490.5
2004-04-15,08:00:00,-200.0,1507.75
2004-04-15,09:00:00,309.0,1489.25
2004-04-15,10:00:00,327.0,1451.25
2004-04-15,11:00:00,299.0,1454.25
2004-04-15,12:00:00,257.0,1392.25
2004-04-15,13:00:00,195.0,1350.5
2004-04-15,14:00:00,231.0,1417.5
2004-04-15,15:00:00,170.0,1303.0
2004-04-15,16:00:00,192.0,1292.25
2004-04-15,17:00:00,251.0,1560.0
2004-04-15,18:00:00,289.0,1765.0
2004-04-15,19:00:00,351.0,1874.5
2004-04-15,20:00:00,319.0,1746.25
2004-04-15,21:00:00,264.0,1606.5
2004-04-15,22:00:00,144.0,1277.0
2004-04-15,23:00:00,119.0,1206.5
2004-04-16,00:00:00,120.0,1208.5
2004-04-16,01:00:00,96.0,1188.5
2004-04-16,02:00:00,77.0,1131.75
2004-04-16,03:00:00,-200.0,974.25
2004-04-16,04:00:00,63.0,1032.75
2004-04-16,05:00:00,97.0,1074.5
2004-04-16,06:00:00,180.0,1241.75
2004-04-16,07:00:00,352.0,1656.75
2004-04-16,08:00:00,279.0,1405.75
2004-04-16,09:00:00,186.0,1149.75
2004-04-16,10:00:00,169.0,1184.25
2004-04-16,11:00:00,172.0,1223.0
2004-04-16,12:00:00,127.0,1195.5
2004-04-16,13:00:00,230.0,1559.25
2004-04-16,14:00:00,280.0,1543.75
2004-04-16,15:00:00,242.0,1485.3333333333
2004-04-16,16:00:00,250.0,1498.0
2004-04-16,17:00:00,309.0,1593.25
2004-04-16,18:00:00,270.0,1528.5
2004-04-16,19:00:00,323.0,1689.0
2004-04-16,20:00:00,307.0,1535.25
2004-04-16,21:00:00,224.0,1303.75
2004-04-16,22:00:00,166.0,1234.5
2004-04-16,23:00:00,171.0,1281.25
2004-04-17,00:00:00,169.0,1167.0
2004-04-17,01:00:00,120.0,1133.75
2004-04-17,02:00:00,103.0,1099.75
2004-04-17,03:00:00,-200.0,1056.75
2004-04-17,04:00:00,-200.0,901.5
2004-04-17,05:00:00,-200.0,981.75
2004-04-17,06:00:00,-200.0,996.75
2004-04-17,07:00:00,-200.0,1141.0
2004-04-17,08:00:00,-200.0,1163.25
2004-04-17,09:00:00,-200.0,1106.5
2004-04-17,10:00:00,-200.0,1227.75
2004-04-17,11:00:00,-200.0,1033.0
2004-04-17,12:00:00,-200.0,983.5
2004-04-17,13:00:00,-200.0,1066.25
2004-04-17,14:00:00,-200.0,926.0
2004-04-17,15:00:00,-200.0,978.5
2004-04-17,16:00:00,-200.0,992.5
2004-04-17,17:00:00,-200.0,969.75
2004-04-17,18:00:00,-200.0,997.0
2004-04-17,19:00:00,-200.0,1096.75
2004-04-17,20:00:00,-200.0,1105.25
2004-04-17,21:00:00,-200.0,992.75
2004-04-17,22:00:00,-200.0,1135.75
2004-04-17,23:00:00,-200.0,1296.75
2004-04-18,00:00:00,-200.0,1110.25
2004-04-18,01:00:00,-200.0,1026.5
2004-04-18,02:00:00,-200.0,1024.25
2004-04-18,03:00:00,-200.0,991.75
2004-04-18,04:00:00,-200.0,928.5
2004-04-18,05:00:00,-200.0,891.75
2004-04-18,06:00:00,-200.0,895.25
2004-04-18,07:00:00,-200.0,915.25
2004-04-18,08:00:00,-200.0,947.25
2004-04-18,09:00:00,-200.0,1031.5
2004-04-18,10:00:00,-200.0,1218.5
2004-04-18,11:00:00,-200.0,1216.5
2004-04-18,12:00:00,-200.0,1096.5
2004-04-18,13:00:00,-200.0,937.75
2004-04-18,14:00:00,-200.0,943.5
2004-04-18,15:00:00,-200.0,1138.5
2004-04-18,16:00:00,-200.0,1163.25
2004-04-18,17:00:00,-200.0,1157.25
2004-04-18,18:00:00,-200.0,1154.25
2004-04-18,19:00:00,-200.0,1341.5
2004-04-18,20:00:00,-200.0,1178.0
2004-04-18,21:00:00,-200.0,1151.5
2004-04-18,22:00:00,-200.0,1078.0
2004-04-18,23:00:00,-200.0,1167.0
2004-04-19,00:00:00,-200.0,1110.5
2004-04-19,01:00:00,-200.0,988.25
2004-04-19,02:00:00,-200.0,917.25
2004-04-19,03:00:00,-200.0,850.0
2004-04-19,04:00:00,-200.0,884.75
2004-04-19,05:00:00,-200.0,888.0
2004-04-19,06:00:00,-200.0,1100.6666666667
2004-04-19,07:00:00,-200.0,1398.5
2004-04-19,08:00:00,-200.0,1324.5
2004-04-19,09:00:00,-200.0,1058.25
2004-04-19,10:00:00,-200.0,989.75
2004-04-19,11:00:00,-200.0,1018.0
2004-04-19,12:00:00,-200.0,1105.25
2004-04-19,13:00:00,-200.0,1194.0
2004-04-19,14:00:00,-200.0,1088.0
2004-04-19,15:00:00,-200.0,1084.0
2004-04-19,16:00:00,-200.0,1206.5
2004-04-19,17:00:00,-200.0,1186.25
2004-04-19,18:00:00,-200.0,1052.5
2004-04-19,19:00:00,-200.0,1031.5
2004-04-19,20:00:00,-200.0,988.5
2004-04-19,21:00:00,-200.0,930.0
2004-04-19,22:00:00,-200.0,951.25
2004-04-19,23:00:00,-200.0,985.25
2004-04-20,00:00:00,-200.0,936.75
2004-04-20,01:00:00,-200.0,886.75
2004-04-20,02:00:00,-200.0,806.0
2004-04-20,03:00:00,-200.0,770.5
2004-04-20,04:00:00,-200.0,801.5
2004-04-20,05:00:00,-200.0,877.5
2004-04-20,06:00:00,-200.0,1069.5
2004-04-20,07:00:00,-200.0,1430.0
2004-04-20,08:00:00,-200.0,1564.5
2004-04-20,09:00:00,-200.0,1364.5
2004-04-20,10:00:00,-200.0,1348.25
2004-04-20,11:00:00,-200.0,1311.25
2004-04-20,12:00:00,-200.0,1302.25
2004-04-20,13:00:00,-200.0,1249.5
2004-04-20,14:00:00,-200.0,1082.75
2004-04-20,15:00:00,-200.0,1004.5
2004-04-20,16:00:00,-200.0,1129.0
2004-04-20,17:00:00,-200.0,1327.25
2004-04-20,18:00:00,-200.0,1427.5
2004-04-20,19:00:00,-200.0,1425.5
2004-04-20,20:00:00,-200.0,1310.25
2004-04-20,21:00:00,-200.0,1113.75
2004-04-20,22:00:00,-200.0,990.75
2004-04-20,23:00:00,-200.0,1089.25
2004-04-21,00:00:00,-200.0,911.25
2004-04-21,01:00:00,-200.0,1004.5
2004-04-21,02:00:00,-200.0,862.75
2004-04-21,03:00:00,-200.0,856.5
2004-04-21,04:00:00,-200.0,803.5
2004-04-21,05:00:00,-200.0,870.75
2004-04-21,06:00:00,-200.0,1034.5
2004-04-21,07:00:00,-200.0,1512.75
2004-04-21,08:00:00,-200.0,1726.25
2004-04-21,09:00:00,-200.0,1396.0
2004-04-21,10:00:00,-200.0,1333.0
2004-04-21,11:00:00,-200.0,1161.25
2004-04-21,12:00:00,-200.0,1081.25
2004-04-21,13:00:00,-200.0,1075.25
2004-04-21,14:00:00,-200.0,1055.25
2004-04-21,15:00:00,-200.0,1052.5
2004-04-21,16:00:00,-200.0,1087.25
2004-04-21,17:00:00,-200.0,1303.5
2004-04-21,18:00:00,-200.0,1625.0
2004-04-21,19:00:00,-200.0,1648.5
2004-04-21,20:00:00,-200.0,1442.75
2004-04-21,21:00:00,-200.0,1209.3333333333
2004-04-21,22:00:00,-200.0,1104.75
2004-04-21,23:00:00,-200.0,1020.25
2004-04-22,00:00:00,-200.0,990.75
2004-04-22,01:00:00,-200.0,937.25
2004-04-22,02:00:00,-200.0,881.5
2004-04-22,03:00:00,-200.0,843.25
2004-04-22,04:00:00,-200.0,819.25
2004-04-22,05:00:00,-200.0,834.0
2004-04-22,06:00:00,-200.0,976.5
2004-04-22,07:00:00,-200.0,1234.25
2004-04-22,08:00:00,-200.0,1403.25
2004-04-22,09:00:00,-200.0,1537.5
2004-04-22,10:00:00,-200.0,1342.5
2004-04-22,11:00:00,-200.0,1242.75
2004-04-22,12:00:00,-200.0,1200.5
2004-04-22,13:00:00,-200.0,1120.75
2004-04-22,14:00:00,-200.0,1086.75
2004-04-22,15:00:00,-200.0,1165.0
2004-04-22,16:00:00,-200.0,1224.0
2004-04-22,17:00:00,-200.0,1431.0
2004-04-22,18:00:00,-200.0,1433.0
2004-04-22,19:00:00,-200.0,1526.75
2004-04-22,20:00:00,-200.0,1387.25
2004-04-22,21:00:00,-200.0,1158.25
2004-04-22,22:00:00,-200.0,1008.5
2004-04-22,23:00:00,-200.0,1025.5
2004-04-23,00:00:00,-200.0,1118.5
2004-04-23,01:00:00,-200.0,999.75
2004-04-23,02:00:00,-200.0,865.5
2004-04-23,03:00:00,-200.0,847.5
2004-04-23,04:00:00,-200.0,843.75
2004-04-23,05:00:00,59.0,852.25
2004-04-23,06:00:00,72.0,922.5
2004-04-23,07:00:00,244.0,1490.0
2004-04-23,08:00:00,351.0,1662.0
2004-04-23,09:00:00,358.0,1552.5
2004-04-23,10:00:00,245.0,1423.0
2004-04-23,11:00:00,240.0,1457.75
2004-04-23,12:00:00,179.0,1348.5
2004-04-23,13:00:00,160.0,1326.25
2004-04-23,14:00:00,174.0,1356.0
2004-04-23,15:00:00,260.0,1460.0
2004-04-23,16:00:00,281.0,1497.25
2004-04-23,17:00:00,284.0,1645.0
2004-04-23,18:00:00,250.0,1556.75
2004-04-23,19:00:00,281.0,1746.75
2004-04-23,20:00:00,230.0,1481.75
2004-04-23,21:00:00,98.0,1211.0
2004-04-23,22:00:00,121.0,1293.5
2004-04-23,23:00:00,110.0,1299.75
2004-04-24,00:00:00,161.0,1401.75
2004-04-24,01:00:00,148.0,1348.5
2004-04-24,02:00:00,109.0,1160.5
2004-04-24,03:00:00,-200.0,1021.5
2004-04-24,04:00:00,45.0,947.5
2004-04-24,05:00:00,71.0,932.75
2004-04-24,06:00:00,75.0,1021.0
2004-04-24,07:00:00,106.0,1133.5
2004-04-24,08:00:00,166.0,1310.5
2004-04-24,09:00:00,188.0,1408.75
2004-04-24,10:00:00,161.0,1301.0
2004-04-24,11:00:00,139.0,1354.25
2004-04-24,12:00:00,134.0,1391.25
2004-04-24,13:00:00,84.0,1199.6666666667
2004-04-24,14:00:00,98.0,1337.75
2004-04-24,15:00:00,91.0,1222.5
2004-04-24,16:00:00,99.0,1278.25
2004-04-24,17:00:00,90.0,1256.5
2004-04-24,18:00:00,147.0,1496.5
2004-04-24,19:00:00,177.0,1567.25
2004-04-24,20:00:00,162.0,1502.5
2004-04-24,21:00:00,88.0,1169.25
2004-04-24,22:00:00,53.0,1007.25
2004-04-24,23:00:00,68.0,1003.75
2004-04-25,00:00:00,61.0,967.25
2004-04-25,01:00:00,71.0,983.5
2004-04-25,02:00:00,63.0,931.25
2004-04-25,03:00:00,-200.0,965.75
2004-04-25,04:00:00,23.0,776.75
2004-04-25,05:00:00,14.0,763.0
2004-04-25,06:00:00,34.0,804.25
2004-04-25,07:00:00,42.0,830.0
2004-04-25,08:00:00,40.0,832.5
2004-04-25,09:00:00,48.0,874.75
2004-04-25,10:00:00,61.0,881.5
2004-04-25,11:00:00,58.0,862.0
2004-04-25,12:00:00,57.0,862.5
2004-04-25,13:00:00,54.0,829.75
2004-04-25,14:00:00,41.0,806.75
2004-04-25,15:00:00,57.0,872.5
2004-04-25,16:00:00,83.0,930.75
2004-04-25,17:00:00,81.0,918.25
2004-04-25,18:00:00,98.0,1000.5
2004-04-25,19:00:00,124.0,1169.25
2004-04-25,20:00:00,133.0,1084.75
2004-04-25,21:00:00,100.0,939.5
2004-04-25,22:00:00,116.0,1125.5
2004-04-25,23:00:00,102.0,977.75
2004-04-26,00:00:00,55.0,893.0
2004-04-26,01:00:00,33.0,837.5
2004-04-26,02:00:00,17.0,802.75
2004-04-26,03:00:00,-200.0,775.0
2004-04-26,04:00:00,10.0,767.0
2004-04-26,05:00:00,35.0,808.5
2004-04-26,06:00:00,70.0,897.5
2004-04-26,07:00:00,116.0,1052.5
2004-04-26,08:00:00,134.0,1032.5
2004-04-26,09:00:00,113.0,941.25
2004-04-26,10:00:00,110.0,941.25
2004-04-26,11:00:00,98.0,916.5
2004-04-26,12:00:00,96.0,976.5
2004-04-26,13:00:00,95.0,993.5
2004-04-26,14:00:00,86.0,942.25
2004-04-26,15:00:00,86.0,981.0
2004-04-26,16:00:00,91.0,983.5
2004-04-26,17:00:00,119.0,1116.25
2004-04-26,18:00:00,147.0,1180.5
2004-04-26,19:00:00,135.0,1163.0
2004-04-26,20:00:00,124.0,1081.0
2004-04-26,21:00:00,89.0,1016.75
2004-04-26,22:00:00,79.0,966.0
2004-04-26,23:00:00,63.0,924.25
2004-04-27,00:00:00,39.0,860.75
2004-04-27,01:00:00,25.0,826.0
2004-04-27,02:00:00,19.0,845.5
2004-04-27,03:00:00,-200.0,841.5
2004-04-27,04:00:00,34.0,909.0
2004-04-27,05:00:00,58.0,929.75
2004-04-27,06:00:00,112.0,1119.5
2004-04-27,07:00:00,314.0,1518.25
2004-04-27,08:00:00,240.0,1460.75
2004-04-27,09:00:00,128.0,1074.75
2004-04-27,10:00:00,141.0,1061.25
2004-04-27,11:00:00,118.0,1065.75
2004-04-27,12:00:00,132.0,1179.0
2004-04-27,13:00:00,150.0,1251.0
2004-04-27,14:00:00,121.0,1120.0
2004-04-27,15:00:00,149.0,1187.25
2004-04-27,16:00:00,120.0,1144.5
2004-04-27,17:00:00,155.0,1214.5
2004-04-27,18:00:00,172.0,1317.0
2004-04-27,19:00:00,177.0,1387.5
2004-04-27,20:00:00,181.0,1295.25
2004-04-27,21:00:00,135.0,1152.75
2004-04-27,22:00:00,99.0,1077.5
2004-04-27,23:00:00,111.0,1132.5
2004-04-28,00:00:00,72.0,1055.0
2004-04-28,01:00:00,54.0,953.0
2004-04-28,02:00:00,41.0,891.75
2004-04-28,03:00:00,-200.0,894.5
2004-04-28,04:00:00,24.0,858.75
2004-04-28,05:00:00,29.0,856.0
2004-04-28,06:00:00,76.0,1030.0
2004-04-28,07:00:00,321.0,1688.75
2004-04-28,08:00:00,274.0,1486.25
2004-04-28,09:00:00,322.0,1591.75
2004-04-28,10:00:00,255.0,1468.75
2004-04-28,11:00:00,196.0,1364.0
2004-04-28,12:00:00,136.0,1284.75
2004-04-28,13:00:00,119.0,1310.5
2004-04-28,14:00:00,169.0,1416.0
2004-04-28,15:00:00,197.0,1387.25
2004-04-28,16:00:00,140.0,1329.25
2004-04-28,17:00:00,178.0,1495.75
2004-04-28,18:00:00,223.0,1675.75
2004-04-28,19:00:00,222.0,1724.0
2004-04-28,20:00:00,265.0,1641.75
2004-04-28,21:00:00,151.0,1266.75
2004-04-28,22:00:00,79.0,1145.75
2004-04-28,23:00:00,87.0,1215.5
2004-04-29,00:00:00,88.0,1127.75
2004-04-29,01:00:00,51.0,1041.75
2004-04-29,02:00:00,34.0,925.5
2004-04-29,03:00:00,-200.0,898.0
2004-04-29,04:00:00,31.0,889.0
2004-04-29,05:00:00,76.0,958.75
2004-04-29,06:00:00,139.0,1096.5
2004-04-29,07:00:00,293.0,1674.0
2004-04-29,08:00:00,368.0,1771.25
2004-04-29,09:00:00,250.0,1408.25
2004-04-29,10:00:00,145.0,1155.5
2004-04-29,11:00:00,110.0,1041.75
2004-04-29,12:00:00,104.0,1167.0
2004-04-29,13:00:00,205.0,1397.75
2004-04-29,14:00:00,201.0,1457.5
2004-04-29,15:00:00,266.0,1554.0
2004-04-29,16:00:00,246.0,1495.0
2004-04-29,17:00:00,247.0,1559.75
2004-04-29,18:00:00,271.0,1663.5
2004-04-29,19:00:00,332.0,1760.6666666667
2004-04-29,20:00:00,245.0,1524.0
2004-04-29,21:00:00,180.0,1398.25
2004-04-29,22:00:00,156.0,1341.5
2004-04-29,23:00:00,172.0,1432.75
2004-04-30,00:00:00,137.0,1297.25
2004-04-30,01:00:00,91.0,1178.75
2004-04-30,02:00:00,80.0,1096.75
2004-04-30,03:00:00,-200.0,1053.75
2004-04-30,04:00:00,46.0,1017.25
2004-04-30,05:00:00,68.0,1005.0
2004-04-30,06:00:00,162.0,1205.75
2004-04-30,07:00:00,213.0,1457.75
2004-04-30,08:00:00,161.0,1405.25
2004-04-30,09:00:00,209.0,1381.25
2004-04-30,10:00:00,191.0,1314.5
2004-04-30,11:00:00,215.0,1332.25
2004-04-30,12:00:00,212.0,1361.5
2004-04-30,13:00:00,202.0,1398.5
2004-04-30,14:00:00,153.0,1310.25
2004-04-30,15:00:00,185.0,1399.25
2004-04-30,16:00:00,210.0,1523.5
2004-04-30,17:00:00,215.0,1487.0
2004-04-30,18:00:00,215.0,1479.75
2004-04-30,19:00:00,281.0,1625.75
2004-04-30,20:00:00,254.0,1449.25
2004-04-30,21:00:00,189.0,1362.5
2004-04-30,22:00:00,174.0,1371.25
2004-04-30,23:00:00,167.0,1406.25
2004-05-01,00:00:00,185.0,1424.5
2004-05-01,01:00:00,129.0,1179.0
2004-05-01,02:00:00,85.0,1046.75
2004-05-01,03:00:00,-200.0,1009.25
2004-05-01,04:00:00,35.0,882.25
2004-05-01,05:00:00,24.0,858.0
2004-05-01,06:00:00,30.0,874.5
2004-05-01,07:00:00,75.0,1012.0
2004-05-01,08:00:00,79.0,1049.25
2004-05-01,09:00:00,104.0,1131.0
2004-05-01,10:00:00,118.0,1119.5
2004-05-01,11:00:00,105.0,1117.25
2004-05-01,12:00:00,101.0,1109.5
2004-05-01,13:00:00,65.0,961.75
2004-05-01,14:00:00,59.0,963.25
2004-05-01,15:00:00,80.0,1050.25
2004-05-01,16:00:00,98.0,1053.25
2004-05-01,17:00:00,89.0,1044.75
2004-05-01,18:00:00,114.0,1123.75
2004-05-01,19:00:00,195.0,1329.75
2004-05-01,20:00:00,156.0,1170.75
2004-05-01,21:00:00,109.0,1085.0
2004-05-01,22:00:00,184.0,1358.25
2004-05-01,23:00:00,190.0,1385.0
2004-05-02,00:00:00,105.0,1167.0
2004-05-02,01:00:00,76.0,1072.0
2004-05-02,02:00:00,38.0,938.25
2004-05-02,03:00:00,-200.0,999.75
2004-05-02,04:00:00,26.0,854.25
2004-05-02,05:00:00,33.0,814.75
2004-05-02,06:00:00,57.0,865.5
2004-05-02,07:00:00,48.0,910.5
2004-05-02,08:00:00,87.0,987.5
2004-05-02,09:00:00,94.0,1046.0
2004-05-02,10:00:00,89.0,1084.6666666667
2004-05-02,11:00:00,78.0,1007.75
2004-05-02,12:00:00,72.0,1004.25
2004-05-02,13:00:00,64.0,948.0
2004-05-02,14:00:00,70.0,1026.25
